# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172	
85750	-0.21690583	0.55041254	Tucson	19.9	1231
85751	-0.21544898	0.5477798	Tucson	0.00	0
85752	-0.2330735	0.5472336	Tucson	0.00	0
85754	-0.2330735	0.5472336	Tucson	0.00	0
85775	-0.2330735	0.5472336	Tucson	0.00	0
85777	-0.2177929	0.54654586	Tucson	0.00	0
85901	-0.19930208	0.5881332	Show Low	260.2	64
85902	-0.20005263	0.58339405	Show Low	0.00	0
85911	-0.2010358	0.6011183	Cibecue	636.6	3
85912	-0.20251039	0.5832014	White Mountain Lake	41.7	2
85920	-0.18909873	0.57966006	Alpine	106.4	4
85922	-0.19216079	0.56101584	Blue	390.6	1
85923	-0.2010358	0.6011183	Clay Springs	62.8	13
85924	-0.1954796	0.5857563	Concho	782.9	3
85925	-0.19002517	0.57855856	Eagar	29.5	160
85926	-0.19995531	0.58165574	Fort Apache	6.90	33
85927	-0.19045733	0.59870064	Greer	127.8	2
85928	-0.20757458	0.58652616	Heber	284.3	3
85929	-0.19948356	0.5811242	Lakeside	60.4	150
85930	-0.19804612	0.5791373	Mcnary	186.6	3
85931	-0.21409959	0.60765254	Forest Lakes	300.0	1
85932	-0.19045733	0.59870064	Nutrioso	130.9	3
85933	-0.20717916	0.5864407	Overgaard	92.1	31
85934	-0.2010358	0.6011183	Pinedale	58.6	8
85935	-0.19904561	0.580457	Pinetop	48.3	103
85936	-0.19171885	0.58572805	Saint Johns	0.00	0
85937	-0.20054312	0.58744466	Snowflake	307.2	25
85938	-0.18987831	0.5787376	Springerville	369.1	8
85939	-0.19955023	0.583619	Taylor	55.8	78
85940	-0.19045733	0.59870064	Vernon	82.1	12
85941	-0.2007458	0.57467794	Whiteriver	0.00	0
85942	-0.19978838	0.5895691	Woodruff	55.9	5
86001	-0.21743661	0.6152432	Flagstaff	0.00	0
86002	-0.22460593	0.6110674	Flagstaff	0.00	0
86003	-0.22460593	0.6110674	Flagstaff	21.4	1
86004	-0.21456565	0.60903895	Flagstaff	762.7	51
86011	-0.22460593	0.6110674	Flagstaff	1.00	9038
86015	-0.22460593	0.6110674	Bellemont	5.40	15
86016	-0.22460593	0.6110674	Gray Mountain	106.8	1
86017	-0.22089098	0.59812963	Munds Park	138.5	8
86018	-0.22428805	0.60432446	Parks	100.3	5
86020	-0.22460593	0.6110674	Cameron	0.00	0
86021	-0.23322804	0.6366172	Colorado City	26.6	210
86022	-0.22707757	0.63537574	Fredonia	560.6	4
86023	-0.224768	0.61665606	Grand Canyon	271.3	4
86024	-0.22460593	0.6110674	Happy Jack	528.0	1
86025	-0.19957754	0.5918397	Holbrook	717.6	8
86028	-0.19045733	0.59870064	Petrified Forest Natl Pk	175.3	2
86029	-0.2010358	0.6011183	Sun Valley	60.4	1
